# ra   dec
1.499104939999999999e+02 2.000944000000000056e+00
1.499141920000000141e+02 2.027941999999999911e+00
1.499404769999999871e+02 2.328695999999999877e+00
1.499478959999999859e+02 2.372828000000000159e+00
1.499455330000000117e+02 2.369253000000000053e+00
1.499436560000000043e+02 2.358629999999999782e+00
1.499137629999999888e+02 1.775776000000000021e+00
1.499099139999999863e+02 1.753938999999999915e+00
1.499102129999999988e+02 1.763017999999999974e+00
1.499513919999999985e+02 2.133197000000000010e+00
1.499482899999999859e+02 2.115148000000000028e+00
1.499458260000000109e+02 2.104245000000000143e+00
1.499472000000000094e+02 2.114469999999999850e+00
1.499509099999999933e+02 2.146964000000000095e+00
1.499367359999999962e+02 2.432199000000000222e+00
1.499402859999999862e+02 2.454603999999999786e+00
1.499358729999999866e+02 2.440573999999999799e+00
1.499504939999999920e+02 2.173808999999999880e+00
1.499518960000000050e+02 2.208809000000000022e+00
1.499737159999999960e+02 1.926511000000000084e+00
1.499671160000000043e+02 1.900549999999999962e+00
1.499673929999999871e+02 1.908876999999999935e+00
1.499838279999999884e+02 2.841394999999999893e+00
1.499777860000000089e+02 2.806680000000000064e+00
1.499750520000000051e+02 2.803850000000000176e+00
1.499814120000000059e+02 2.842243999999999993e+00
1.499512039999999899e+02 1.661029000000000089e+00
1.499463269999999966e+02 1.629272999999999971e+00
1.499493019999999888e+02 1.656403000000000070e+00
1.499415920000000142e+02 1.615491000000000010e+00
1.499630980000000022e+02 1.990226999999999968e+00
1.505181389999999908e+02 2.260791000000000217e+00
1.504923410000000104e+02 2.561987999999999932e+00
1.504910920000000090e+02 2.557341000000000086e+00
1.504950680000000034e+02 2.581637999999999877e+00
1.504932660000000055e+02 2.578733000000000164e+00
1.504948689999999942e+02 2.586622000000000199e+00
1.505283180000000129e+02 2.321429000000000187e+00
1.505265479999999911e+02 2.008715000000000028e+00
1.505266100000000051e+02 2.010510000000000019e+00
1.505277969999999925e+02 2.018072000000000088e+00
1.504918810000000065e+02 2.635555999999999788e+00
1.505089600000000019e+02 2.377097000000000016e+00
1.505254380000000083e+02 2.087693999999999939e+00
1.505232090000000085e+02 2.075693999999999928e+00
1.505515039999999942e+02 1.793446000000000096e+00
1.503104940000000056e+02 1.635532999999999904e+00
1.503106579999999894e+02 1.653226000000000084e+00
1.502709380000000010e+02 2.535928999999999878e+00
1.502679779999999994e+02 2.531677000000000177e+00
1.502723100000000045e+02 2.558136999999999883e+00
1.502678559999999948e+02 2.542123000000000133e+00
1.502976229999999873e+02 2.282038000000000011e+00
1.503143190000000118e+02 2.611609000000000069e+00
1.503095869999999934e+02 2.587384000000000128e+00
1.503094580000000065e+02 2.585354000000000152e+00
1.502819169999999929e+02 2.042419999999999902e+00
1.502901950000000113e+02 1.745001000000000024e+00
1.502921800000000019e+02 1.756914000000000087e+00
1.503004219999999975e+02 2.054672000000000054e+00
1.503046199999999999e+02 2.082850999999999786e+00
1.502977170000000058e+02 2.043384000000000089e+00
1.503098940000000141e+02 2.390120000000000022e+00
1.503095810000000085e+02 2.399119999999999919e+00
1.503247959999999921e+02 2.103455999999999992e+00
1.503282859999999914e+02 2.124957000000000207e+00
1.503269390000000101e+02 2.122440000000000104e+00
1.496223259999999868e+02 2.574196000000000151e+00
1.496169439999999895e+02 2.542892000000000152e+00
1.496340749999999957e+02 2.303513000000000144e+00
1.496351510000000076e+02 2.311252999999999780e+00
1.496328780000000052e+02 2.305848999999999815e+00
1.496323409999999967e+02 2.303720000000000212e+00
1.496288299999999936e+02 2.291964999999999808e+00
1.496408639999999934e+02 2.631746999999999836e+00
1.496353039999999908e+02 2.598847999999999825e+00
1.496420160000000124e+02 2.635269999999999779e+00
1.496410899999999913e+02 2.608959000000000028e+00
1.496565139999999872e+02 1.733319000000000054e+00
1.496587949999999978e+02 2.071978000000000097e+00
1.496559070000000133e+02 2.060365000000000002e+00
1.496559349999999995e+02 2.070901999999999799e+00
1.496536440000000141e+02 2.057869000000000170e+00
1.496904030000000034e+02 1.815655999999999937e+00
1.496851920000000007e+02 1.789973999999999954e+00
1.496820519999999988e+02 1.774456999999999951e+00
1.496860159999999951e+02 2.145608000000000182e+00
1.496810949999999991e+02 2.118304000000000187e+00
1.496756410000000130e+02 2.098570000000000046e+00
1.496797980000000052e+02 2.126183000000000156e+00
1.496798939999999902e+02 2.127224000000000004e+00
1.496736879999999985e+02 2.096925000000000150e+00
1.496806090000000040e+02 2.130586999999999787e+00
1.496808809999999994e+02 2.419529999999999959e+00
1.496858129999999960e+02 2.454654999999999809e+00
1.496816900000000032e+02 2.432380000000000209e+00
1.496878130000000056e+02 2.468180999999999958e+00
1.496983089999999947e+02 2.166624999999999801e+00
1.497002799999999922e+02 2.185362000000000027e+00
1.496935789999999997e+02 2.152626000000000150e+00
1.497001960000000054e+02 2.190884000000000054e+00
1.496678660000000036e+02 1.927518000000000065e+00
1.505113619999999912e+02 2.184178000000000175e+00
1.504988810000000115e+02 2.497177000000000202e+00
1.501733460000000093e+02 2.616289000000000087e+00
1.502143729999999948e+02 2.357492999999999839e+00
1.502194859999999892e+02 1.781666999999999890e+00
1.501826979999999878e+02 2.692849999999999966e+00
1.502216090000000008e+02 2.098381999999999969e+00
1.502123449999999991e+02 1.820610999999999979e+00
1.502245159999999942e+02 2.396079999999999988e+00
1.502084619999999973e+02 2.404507999999999868e+00
1.502351539999999943e+02 2.460360000000000102e+00
1.502244819999999947e+02 2.186367000000000171e+00
1.502001250000000141e+02 2.164376999999999995e+00
1.504503770000000031e+02 1.809285000000000032e+00
1.504148610000000019e+02 2.772139999999999826e+00
1.504400530000000060e+02 2.739434999999999842e+00
1.504627439999999865e+02 2.173048999999999786e+00
1.504414580000000115e+02 2.139289000000000218e+00
1.504533419999999921e+02 2.489163000000000014e+00
1.504203770000000020e+02 1.877013000000000043e+00
1.504641719999999907e+02 1.584932999999999925e+00
1.504436100000000067e+02 2.278893000000000058e+00
1.504582369999999969e+02 1.677089000000000052e+00
1.505020210000000134e+02 1.788062000000000040e+00
1.504796299999999860e+02 1.788551000000000002e+00
1.504839499999999930e+02 2.095579999999999998e+00
1.505064639999999940e+02 2.730306000000000122e+00
1.504858159999999998e+02 2.710561999999999916e+00
1.504929539999999974e+02 2.753582000000000196e+00
1.504712570000000085e+02 2.717223000000000166e+00
1.499285690000000102e+02 2.493929000000000062e+00
1.499797130000000038e+02 2.804752999999999830e+00
1.499871390000000133e+02 2.848405000000000076e+00
1.499809610000000077e+02 2.299659000000000120e+00
1.499591090000000122e+02 1.681683000000000039e+00
1.506185209999999870e+02 2.331895999999999969e+00
1.506137650000000008e+02 2.307652000000000037e+00
1.502526640000000100e+02 2.820037999999999823e+00
1.505468040000000087e+02 2.422645000000000159e+00
1.505075300000000027e+02 2.410639000000000198e+00
1.505619389999999953e+02 2.723295999999999939e+00
1.505142040000000065e+02 2.720172999999999952e+00
1.505368110000000001e+02 1.879844000000000070e+00
1.502727150000000051e+02 2.848367999999999789e+00
1.502707240000000013e+02 2.838146000000000058e+00
1.502615329999999858e+02 2.235958000000000112e+00
1.502793709999999976e+02 1.651470999999999911e+00
1.502643129999999871e+02 2.555871999999999922e+00
1.502883640000000014e+02 1.966698000000000057e+00
1.503123070000000041e+02 2.307765999999999984e+00
1.502890869999999950e+02 2.258455999999999797e+00
1.503162340000000086e+02 2.621335999999999888e+00
1.502791929999999923e+02 2.005279999999999951e+00
1.503185459999999978e+02 2.318419000000000008e+00
1.503154890000000137e+02 2.647029999999999994e+00
1.503169780000000060e+02 2.657475999999999949e+00
1.503206450000000132e+02 2.057722000000000051e+00
1.503007100000000094e+02 1.791660000000000030e+00
1.503006780000000049e+02 1.794126000000000110e+00
1.503428460000000086e+02 2.731228999999999907e+00
1.503467899999999986e+02 2.828605000000000036e+00
1.502422210000000007e+02 1.723837999999999981e+00
1.502405210000000011e+02 1.713313000000000086e+00
1.502479449999999872e+02 2.281645000000000145e+00
1.504882340000000056e+02 1.840696000000000110e+00
1.505071979999999883e+02 2.436386999999999858e+00
1.504948860000000082e+02 2.459436999999999873e+00
1.504688209999999913e+02 2.787592000000000070e+00
1.505169080000000008e+02 1.944534999999999902e+00
1.502566860000000020e+02 2.032324000000000019e+00
1.503794340000000034e+02 2.258932000000000162e+00
1.503749569999999949e+02 2.843135999999999886e+00
1.504350369999999941e+02 2.003039999999999932e+00
1.504437489999999968e+02 2.424319999999999808e+00
1.504550279999999987e+02 2.766145999999999994e+00
1.504494660000000010e+02 2.145554000000000183e+00
1.504168500000000108e+02 2.141468999999999845e+00
1.503191850000000045e+02 1.765492000000000061e+00
1.502848610000000065e+02 1.772645000000000026e+00
1.503271750000000111e+02 2.411273000000000000e+00
1.501784759999999892e+02 2.353559999999999874e+00
1.501817780000000084e+02 2.372808000000000028e+00
1.502116049999999916e+02 1.753967999999999972e+00
1.501798129999999958e+02 2.653566999999999787e+00
1.502197390000000041e+02 2.073332000000000175e+00
1.502308050000000037e+02 2.416335000000000122e+00
1.502038279999999872e+02 2.465967000000000020e+00
1.502866730000000075e+02 2.375677000000000039e+00
1.503283680000000118e+02 2.713105000000000100e+00
1.503453770000000134e+02 1.867212000000000094e+00
1.503080940000000112e+02 1.834791999999999978e+00
1.503115980000000036e+02 2.790801999999999783e+00
1.503524459999999863e+02 1.919302999999999981e+00
1.503359609999999975e+02 2.814614000000000171e+00
1.503455429999999922e+02 2.395874000000000059e+00
1.503902099999999962e+02 2.094967000000000024e+00
1.498548209999999870e+02 2.362185999999999897e+00
1.498844170000000133e+02 1.809312999999999949e+00
1.500612999999999886e+02 2.083422999999999803e+00
1.500540090000000077e+02 2.169303999999999899e+00
1.500700119999999913e+02 2.140343999999999802e+00
1.502189260000000104e+02 2.241766000000000147e+00
1.502542750000000069e+02 1.660455000000000014e+00
1.502285339999999962e+02 2.563149999999999817e+00
1.502275339999999915e+02 1.983219000000000065e+00
1.501617559999999969e+02 2.119901000000000035e+00
1.498659049999999979e+02 2.533201000000000036e+00
1.498615470000000016e+02 2.509107999999999894e+00
1.498646040000000141e+02 2.528767000000000209e+00
1.498323709999999949e+02 2.869232999999999922e+00
1.498246609999999919e+02 2.827548000000000172e+00
1.498732770000000016e+02 1.955758000000000107e+00
1.498733719999999892e+02 1.958552000000000071e+00
1.498720280000000002e+02 1.961219999999999963e+00
1.498722600000000114e+02 2.287703000000000042e+00
1.498852239999999938e+02 2.023648999999999809e+00
1.499020429999999919e+02 2.077493000000000034e+00
1.499021759999999972e+02 2.079746000000000095e+00
1.499001440000000116e+02 2.077796999999999894e+00
1.498659130000000062e+02 2.435767999999999933e+00
1.498595190000000059e+02 2.406514000000000042e+00
1.498587970000000098e+02 2.411258000000000123e+00
1.498640839999999912e+02 1.820386000000000060e+00
1.499148150000000044e+02 1.813496999999999915e+00
1.498658869999999865e+02 2.114651999999999976e+00
1.498737759999999923e+02 2.165773999999999866e+00
1.498711250000000064e+02 2.151051999999999964e+00
1.498770130000000051e+02 2.444137000000000004e+00
1.498767389999999864e+02 2.444355999999999973e+00
1.498783400000000086e+02 2.458825000000000038e+00
1.499001059999999939e+02 2.762160999999999866e+00
1.499148529999999937e+02 2.518895000000000106e+00
1.498882450000000119e+02 1.933740999999999932e+00
1.498837900000000047e+02 1.907637999999999945e+00
1.498838090000000136e+02 1.921716999999999897e+00
1.499240509999999915e+02 2.253603000000000023e+00
1.499245380000000125e+02 2.250176999999999872e+00
1.499010189999999909e+02 1.631421999999999928e+00
1.499015139999999917e+02 1.642665000000000042e+00
1.499014819999999872e+02 1.641178000000000026e+00
1.499013050000000078e+02 1.643094999999999972e+00
1.495394809999999950e+02 1.898608000000000073e+00
1.495545529999999985e+02 1.628843999999999959e+00
1.496558039999999892e+02 2.151667000000000218e+00
1.496834939999999960e+02 2.439433000000000185e+00
1.496903010000000052e+02 2.183727999999999891e+00
1.497010400000000061e+02 2.811854999999999993e+00
1.496943479999999909e+02 1.646376000000000062e+00
1.496952100000000030e+02 1.653340999999999950e+00
1.496697409999999877e+02 2.549246000000000123e+00
1.496717539999999929e+02 2.268971000000000071e+00
1.496818649999999877e+02 2.596084999999999976e+00
1.496990020000000072e+02 1.670700000000000074e+00
1.496808139999999980e+02 1.682722999999999969e+00
1.496849990000000048e+02 1.703632999999999953e+00
1.496956299999999942e+02 2.576493999999999840e+00
1.497225630000000081e+02 2.350436999999999887e+00
1.499071600000000046e+02 1.883702999999999905e+00
1.499074510000000089e+02 2.209550000000000125e+00
1.498957230000000038e+02 2.829193000000000069e+00
1.499055449999999894e+02 2.245868999999999893e+00
1.499081360000000132e+02 2.552507999999999999e+00
1.499207690000000071e+02 1.624098999999999959e+00
1.499368100000000084e+02 2.310092000000000034e+00
1.499364740000000040e+02 2.309253000000000000e+00
1.499457720000000052e+02 1.717003000000000057e+00
1.499440329999999904e+02 1.706706999999999974e+00
1.499458640000000003e+02 1.715641999999999889e+00
1.499416809999999884e+02 1.691108000000000056e+00
1.499034980000000132e+02 2.015601000000000198e+00
1.498954090000000008e+02 2.602095999999999965e+00
1.499427860000000123e+02 1.742944999999999967e+00
1.499533639999999934e+02 2.670965999999999951e+00
1.499464529999999911e+02 1.818068000000000017e+00
1.499247080000000096e+02 2.750512000000000068e+00
1.499599719999999934e+02 2.142355999999999927e+00
1.499334609999999941e+02 1.835069000000000061e+00
1.499581100000000049e+02 1.963573999999999931e+00
1.499702350000000024e+02 1.666033000000000097e+00
1.499744910000000004e+02 1.674349000000000087e+00
1.499864560000000040e+02 2.025704000000000171e+00
1.499848330000000090e+02 2.022974000000000050e+00
1.499830169999999896e+02 2.027143000000000139e+00
1.499568309999999940e+02 2.331106000000000122e+00
1.499582149999999956e+02 2.344405000000000072e+00
1.499916039999999953e+02 1.724280000000000035e+00
1.499747490000000028e+02 2.388291999999999859e+00
1.499710819999999956e+02 2.372806999999999888e+00
1.499942910000000040e+02 2.436523000000000216e+00
1.499953820000000064e+02 2.444106999999999807e+00
1.500101799999999912e+02 2.160346000000000100e+00
1.500093249999999898e+02 2.152261999999999897e+00
1.500159700000000100e+02 2.185381000000000018e+00
1.499974180000000104e+02 2.485361999999999849e+00
1.499964589999999873e+02 2.484366000000000074e+00
1.499997470000000135e+02 2.505294000000000132e+00
1.500289699999999868e+02 1.602276000000000034e+00
1.500340170000000057e+02 1.632913000000000059e+00
1.500295050000000003e+02 1.606762000000000024e+00
1.500344430000000102e+02 1.637664999999999926e+00
1.500348850000000027e+02 1.649070000000000036e+00
1.500346800000000087e+02 2.544020999999999866e+00
1.500312209999999880e+02 2.527766999999999875e+00
1.500043110000000013e+02 2.265441000000000038e+00
1.500208499999999958e+02 2.594631999999999827e+00
1.500413340000000062e+02 2.312008000000000063e+00
1.500387420000000134e+02 2.677566999999999808e+00
1.500384490000000142e+02 2.678001000000000076e+00
1.500364559999999869e+02 2.671856000000000009e+00
1.500629079999999931e+02 1.798332000000000042e+00
1.500492040000000031e+02 2.411055000000000170e+00
1.500790069999999901e+02 1.856206000000000023e+00
1.496743490000000065e+02 2.822745999999999977e+00
1.496701750000000004e+02 2.809089000000000169e+00
1.496898019999999860e+02 1.620759999999999978e+00
